wellID, constituentID, mdl, pql, observed, sampleDate
34,15,NULL,NULL,<0.0005*,2018-01-24
34,15,NULL,NULL,<0.0005*,2018-05-02
34,15,NULL,NULL,<0.0005*,2018-11-28
34,15,NULL,NULL,<0.0005*,2019-05-29
34,15,NULL,NULL,<0.0005*,2019-09-30
34,15,NULL,NULL,<0.0005*,2020-03-30
34,15,NULL,NULL,<0.0005*,2020-09-02
34,15,NULL,NULL,<0.0005*,2021-05-18
34,15,NULL,NULL,<0.0005*,2021-10-27
34,15,NULL,NULL,<0.0005*,2022-05-24
35,15,NULL,NULL,<0.0005*,2019-01-09
35,15,NULL,NULL,<0.0005*,2019-10-01
35,15,NULL,NULL,n/a,2019-12-02
35,15,NULL,NULL,<0.0005*,2020-03-30
35,15,NULL,NULL,<0.0005*,2020-09-02
35,15,NULL,NULL,<0.0005*,2021-05-18
35,15,NULL,NULL,<0.0005*,2021-10-27
35,15,NULL,NULL,<0.0005*,2022-05-24
36,15,NULL,NULL,<0.0005,2016-03-01
36,15,NULL,NULL,<0.0005,2016-04-20
36,15,NULL,NULL,<0.0005,2016-06-07
36,15,NULL,NULL,<0.0005,2016-08-30
36,15,NULL,NULL,<0.0005,2016-10-18
36,15,NULL,NULL,<0.0005,2017-01-31
36,15,NULL,NULL,n/a,2017-03-22
36,15,NULL,NULL,<0.0005,2017-05-03
36,15,NULL,NULL,<0.0005,2017-06-07
36,15,NULL,NULL,n/a,2017-09-14
36,15,NULL,NULL,<0.0005*,2018-01-24
36,15,NULL,NULL,<0.0005*,2018-05-02
36,15,NULL,NULL,n/a,2018-08-29
36,15,NULL,NULL,<0.0005*,2018-11-27
36,15,NULL,NULL,<0.0005*,2019-05-29
36,15,NULL,NULL,<0.0005*,2019-09-30
36,15,NULL,NULL,<0.0005*,2020-03-30
36,15,NULL,NULL,<0.0005*,2020-09-02
36,15,NULL,NULL,<0.0005*,2021-05-11
36,15,NULL,NULL,<0.0005*,2021-10-26
36,15,NULL,NULL,<0.0005*,2022-05-24
37,15,NULL,NULL,<0.0005*,2019-01-09
37,15,NULL,NULL,<0.0005*,2019-10-01
37,15,NULL,NULL,<0.0005*,2020-03-30
37,15,NULL,NULL,<0.0005*,2020-09-02
37,15,NULL,NULL,<0.0005*,2021-05-18
37,15,NULL,NULL,<0.0005*,2021-10-26
37,15,NULL,NULL,<0.0005*,2022-05-23
38,15,NULL,NULL,<0.0005,2016-03-01
38,15,NULL,NULL,<0.0005,2016-04-20
38,15,NULL,NULL,<0.0005,2016-06-08
38,15,NULL,NULL,<0.0005,2016-08-31
38,15,NULL,NULL,<0.0005,2016-10-19
38,15,NULL,NULL,<0.0005,2017-02-01
38,15,NULL,NULL,n/a,2017-03-22
38,15,NULL,NULL,<0.0005,2017-05-03
38,15,NULL,NULL,<0.0005,2017-06-07
38,15,NULL,NULL,n/a,2017-09-14
38,15,NULL,NULL,<0.0005*,2018-01-23
38,15,NULL,NULL,<0.0005*,2018-05-02
38,15,NULL,NULL,n/a,2018-08-28
38,15,NULL,NULL,<0.0005*,2018-11-28
38,15,NULL,NULL,<0.0005*,2019-05-30
38,15,NULL,NULL,<0.0005*,2019-09-30
38,15,NULL,NULL,<0.0005*,2020-03-31
38,15,NULL,NULL,<0.0005*,2020-09-02
38,15,NULL,NULL,<0.0005*,2021-05-18
38,15,NULL,NULL,<0.0005*,2021-10-27
38,15,NULL,NULL,<0.0005*,2022-05-24
39,15,NULL,NULL,n/a,2019-01-08
40,15,NULL,NULL,n/a,2019-01-09
41,15,NULL,NULL,n/a,2019-01-09
42,15,NULL,NULL,<0.0005*,2016-02-23
42,15,NULL,NULL,<0.0005*,2016-04-19
42,15,NULL,NULL,<0.0005*,2016-06-06
42,15,NULL,NULL,<0.0005*,2016-08-30
42,15,NULL,NULL,<0.0005*,2016-10-18
42,15,NULL,NULL,<0.0005*,2017-01-31
42,15,NULL,NULL,n/a,2017-03-20
42,15,NULL,NULL,<0.0005*,2017-05-02
42,15,NULL,NULL,n/a,2017-05-02
42,15,NULL,NULL,<0.0005*,2017-06-06
42,15,NULL,NULL,n/a,2017-06-06
42,15,NULL,NULL,n/a,2017-09-13
42,15,NULL,NULL,<0.0005*,2018-01-23
42,15,NULL,NULL,<0.0005*,2018-05-02
42,15,NULL,NULL,<0.0005*,2018-11-27
42,15,NULL,NULL,<0.0005*,2019-05-29
42,15,NULL,NULL,<0.0005*,2019-10-02
42,15,NULL,NULL,<0.0005*,2020-03-31
42,15,NULL,NULL,<0.0005*,2020-09-09
42,15,NULL,NULL,<0.0005*,2021-05-12
42,15,NULL,NULL,<0.0005*,2021-10-19
42,15,NULL,NULL,<0.0005*,2022-05-31
43,15,NULL,NULL,<0.0005*,2016-02-23
43,15,NULL,NULL,<0.0005*,2016-04-19
43,15,NULL,NULL,<0.0005*,2016-06-07
43,15,NULL,NULL,<0.0005*,2016-08-30
43,15,NULL,NULL,<0.0005*,2016-10-18
43,15,NULL,NULL,<0.0005*,2017-01-31
43,15,NULL,NULL,n/a,2017-03-20
43,15,NULL,NULL,<0.0005*,2017-05-02
43,15,NULL,NULL,n/a,2017-05-02
43,15,NULL,NULL,<0.0005*,2017-06-06
43,15,NULL,NULL,n/a,2017-06-06
43,15,NULL,NULL,n/a,2017-09-13
43,15,NULL,NULL,<0.0005*,2018-01-23
43,15,NULL,NULL,<0.0005*,2018-05-01
43,15,NULL,NULL,<0.0005*,2018-11-27
43,15,NULL,NULL,<0.0005*,2019-05-29
43,15,NULL,NULL,<0.0005*,2019-10-02
43,15,NULL,NULL,<0.0005*,2020-03-31
43,15,NULL,NULL,<0.0005*,2020-09-09
43,15,NULL,NULL,<0.0005*,2021-05-11
43,15,NULL,NULL,<0.0005*,2021-10-19
43,15,NULL,NULL,<0.0005*,2022-05-31
44,15,NULL,NULL,<0.0005*,2016-02-23
44,15,NULL,NULL,<0.0005*,2016-04-19
44,15,NULL,NULL,<0.0005*,2016-06-07
44,15,NULL,NULL,<0.0005*,2016-08-30
44,15,NULL,NULL,<0.0005*,2016-10-18
44,15,NULL,NULL,<0.0005*,2017-01-31
44,15,NULL,NULL,n/a,2017-03-20
44,15,NULL,NULL,<0.0005*,2017-05-02
44,15,NULL,NULL,n/a,2017-05-02
44,15,NULL,NULL,<0.0005*,2017-06-06
44,15,NULL,NULL,n/a,2017-06-06
44,15,NULL,NULL,n/a,2017-09-13
44,15,NULL,NULL,<0.0005*,2018-01-23
44,15,NULL,NULL,<0.0005*,2018-05-01
44,15,NULL,NULL,<0.0005*,2018-11-27
44,15,NULL,NULL,<0.0005*,2019-05-29
44,15,NULL,NULL,<0.0005*,2019-10-02
44,15,NULL,NULL,<0.0005*,2020-03-31
44,15,NULL,NULL,<0.0005*,2020-09-09
44,15,NULL,NULL,<0.0005*,2021-05-11
44,15,NULL,NULL,<0.0005*,2021-10-18
44,15,NULL,NULL,<0.0005*,2022-05-31
45,15,NULL,NULL,<0.0005*,2016-02-23
45,15,NULL,NULL,<0.0005*,2016-04-19
45,15,NULL,NULL,<0.0005*,2016-06-06
45,15,NULL,NULL,<0.0005*,2016-08-30
45,15,NULL,NULL,<0.0005*,2016-10-18
45,15,NULL,NULL,<0.0005*,2017-01-31
45,15,NULL,NULL,n/a,2017-03-20
45,15,NULL,NULL,<0.0005*,2017-05-02
45,15,NULL,NULL,n/a,2017-05-02
45,15,NULL,NULL,<0.0005*,2017-06-06
45,15,NULL,NULL,n/a,2017-06-06
45,15,NULL,NULL,n/a,2017-09-12
45,15,NULL,NULL,<0.0005*,2018-01-23
45,15,NULL,NULL,<0.0005*,2018-05-01
45,15,NULL,NULL,<0.0005*,2018-11-26
45,15,NULL,NULL,<0.0005*,2019-05-28
45,15,NULL,NULL,<0.0005*,2019-10-02
45,15,NULL,NULL,<0.0005*,2020-03-31
45,15,NULL,NULL,<0.0005*,2020-09-08
45,15,NULL,NULL,<0.0005*,2021-05-11
45,15,NULL,NULL,<0.0005*,2021-10-18
45,15,NULL,NULL,<0.0005*,2022-05-31
1,16,NULL,NULL,<0.01,2016-03-02
1,16,NULL,NULL,<0.01,2016-04-19
1,16,NULL,NULL,<0.01,2016-06-08
1,16,NULL,NULL,<0.01,2016-08-31
1,16,NULL,NULL,<0.01,2016-10-19
1,16,NULL,NULL,<0.01,2017-01-31
1,16,NULL,NULL,n/a,2017-03-21
1,16,NULL,NULL,<0.01,2017-05-02
1,16,NULL,NULL,<0.01,2017-06-06
1,16,NULL,NULL,n/a,2017-09-13
1,16,NULL,NULL,<0.01*,2018-01-24
1,16,NULL,NULL,<0.01*,2018-05-01
1,16,NULL,NULL,n/a,2018-08-28
1,16,NULL,NULL,<0.01*,2018-11-28
1,16,NULL,NULL,<0.01*,2019-05-29
1,16,NULL,NULL,<0.01*,2019-10-01
1,16,NULL,NULL,<0.01*,2020-03-30
1,16,NULL,NULL,<0.01*,2020-09-01
1,16,NULL,NULL,0.000106(J),2021-05-18
1,16,NULL,NULL,8E-05(J),2021-11-01
1,16,NULL,NULL,<0.0002*,2022-05-24
2,16,NULL,NULL,<0.01,2016-03-01
2,16,NULL,NULL,<0.01,2016-04-20
2,16,NULL,NULL,<0.01,2016-06-08
2,16,NULL,NULL,<0.01,2016-08-31
2,16,NULL,NULL,<0.01,2016-10-19
2,16,NULL,NULL,n/a,2016-10-19
2,16,NULL,NULL,<0.01,2017-02-01
2,16,NULL,NULL,n/a,2017-03-22
2,16,NULL,NULL,<0.01,2017-05-03
2,16,NULL,NULL,<0.01,2017-06-07
2,16,NULL,NULL,n/a,2017-09-14
2,16,NULL,NULL,<0.01*,2018-01-23
2,16,NULL,NULL,<0.01*,2018-05-02
2,16,NULL,NULL,n/a,2018-08-28
2,16,NULL,NULL,<0.01*,2018-11-28
2,16,NULL,NULL,<0.01*,2019-05-30
2,16,NULL,NULL,n/a,2019-07-31
2,16,NULL,NULL,<0.01*,2019-09-30
2,16,NULL,NULL,<0.01*,2020-03-31
2,16,NULL,NULL,<0.01*,2020-09-01
2,16,NULL,NULL,<0.000203*,2021-05-11
2,16,NULL,NULL,<0.0002*,2021-10-27
2,16,NULL,NULL,<0.0002*,2022-05-24
2,16,NULL,NULL,n/a,2022-05-24
3,16,NULL,NULL,0.00335(J),2019-01-08
3,16,NULL,NULL,<0.01*,2019-10-01
3,16,NULL,NULL,<0.01*,2020-03-31
3,16,NULL,NULL,<0.01*,2020-09-01
3,16,NULL,NULL,0.000148(J),2021-05-18
3,16,NULL,NULL,0.00014(J),2021-10-27
3,16,NULL,NULL,0.00011(J),2022-05-24
4,16,NULL,NULL,<0.01,2016-03-01
4,16,NULL,NULL,<0.01,2016-04-20
4,16,NULL,NULL,<0.01,2016-06-08
4,16,NULL,NULL,<0.01,2016-08-31
4,16,NULL,NULL,<0.01,2016-10-19
4,16,NULL,NULL,<0.01,2017-02-01
4,16,NULL,NULL,n/a,2017-03-22
4,16,NULL,NULL,<0.01,2017-05-03
4,16,NULL,NULL,<0.01,2017-06-07
4,16,NULL,NULL,n/a,2017-09-13
4,16,NULL,NULL,<0.01*,2018-01-23
4,16,NULL,NULL,<0.01*,2018-05-02
4,16,NULL,NULL,n/a,2018-08-29
4,16,NULL,NULL,<0.01*,2018-11-28
4,16,NULL,NULL,<0.01*,2019-05-29
4,16,NULL,NULL,<0.01*,2019-09-30
4,16,NULL,NULL,<0.01*,2020-03-31
4,16,NULL,NULL,<0.01*,2020-09-01
4,16,NULL,NULL,0.00652,2021-05-19
4,16,NULL,NULL,0.00161,2021-11-02
4,16,NULL,NULL,0.00141,2022-05-23
5,16,NULL,NULL,<0.01,2016-03-02
5,16,NULL,NULL,<0.01,2016-04-20
5,16,NULL,NULL,n/a,2016-06-07
5,16,NULL,NULL,<0.01,2016-06-08
5,16,NULL,NULL,<0.01,2016-08-31
5,16,NULL,NULL,<0.01,2016-10-19
5,16,NULL,NULL,<0.01,2017-02-01
5,16,NULL,NULL,n/a,2017-03-22
5,16,NULL,NULL,<0.01,2017-05-03
5,16,NULL,NULL,<0.01,2017-06-07
5,16,NULL,NULL,n/a,2017-09-13
5,16,NULL,NULL,<0.01*,2018-01-23
5,16,NULL,NULL,<0.01*,2018-05-02
5,16,NULL,NULL,n/a,2018-08-29
5,16,NULL,NULL,<0.01*,2018-11-28
5,16,NULL,NULL,<0.01*,2019-05-29
5,16,NULL,NULL,<0.01*,2019-10-01
5,16,NULL,NULL,<0.01*,2020-03-31
5,16,NULL,NULL,<0.01*,2020-09-01
5,16,NULL,NULL,0.000947,2021-05-18
5,16,NULL,NULL,0.00099,2021-11-01
5,16,NULL,NULL,0.00109,2022-05-23
6,16,NULL,NULL,0.00303(J),2019-01-08
6,16,NULL,NULL,<0.01*,2019-10-02
6,16,NULL,NULL,<0.01*,2020-03-31
6,16,NULL,NULL,<0.01*,2020-09-01
6,16,NULL,NULL,0.00106,2021-05-18
6,16,NULL,NULL,0.00118,2021-11-01
6,16,NULL,NULL,0.00123,2022-05-23
7,16,NULL,NULL,<0.01,2016-03-02
7,16,NULL,NULL,<0.01,2016-04-20
7,16,NULL,NULL,n/a,2016-06-07
7,16,NULL,NULL,<0.01,2016-06-08
7,16,NULL,NULL,<0.01,2016-08-31
7,16,NULL,NULL,<0.01,2016-10-19
7,16,NULL,NULL,<0.01,2017-01-31
7,16,NULL,NULL,n/a,2017-03-22
7,16,NULL,NULL,<0.01,2017-05-03
7,16,NULL,NULL,<0.01,2017-06-07
7,16,NULL,NULL,n/a,2017-09-13
7,16,NULL,NULL,<0.01*,2018-01-22
7,16,NULL,NULL,<0.01*,2018-05-02
7,16,NULL,NULL,n/a,2018-08-29
7,16,NULL,NULL,<0.01*,2018-11-28
7,16,NULL,NULL,<0.01*,2019-05-29
7,16,NULL,NULL,<0.01*,2019-10-01
7,16,NULL,NULL,<0.01*,2020-03-31
7,16,NULL,NULL,<0.01*,2020-09-01
7,16,NULL,NULL,0.000437,2021-05-19
7,16,NULL,NULL,0.00043,2021-10-26
7,16,NULL,NULL,0.00356,2022-05-24
8,16,NULL,NULL,n/a,2020-06-17
8,16,NULL,NULL,<0.01*,2020-09-02
8,16,NULL,NULL,0.000642,2021-05-19
8,16,NULL,NULL,0.00135,2021-10-26
8,16,NULL,NULL,0.0008,2022-05-25
9,16,NULL,NULL,<0.01,2016-03-02
9,16,NULL,NULL,<0.01,2016-04-20
9,16,NULL,NULL,<0.01,2016-06-08
9,16,NULL,NULL,<0.01,2016-08-30
9,16,NULL,NULL,<0.01,2016-10-18
9,16,NULL,NULL,<0.01,2017-01-31
9,16,NULL,NULL,n/a,2017-03-22
9,16,NULL,NULL,<0.01,2017-05-02
9,16,NULL,NULL,<0.01,2017-06-06
9,16,NULL,NULL,n/a,2017-09-13
9,16,NULL,NULL,<0.01*,2018-01-23
9,16,NULL,NULL,<0.01*,2018-05-02
9,16,NULL,NULL,n/a,2018-08-29
9,16,NULL,NULL,<0.01*,2018-11-27
9,16,NULL,NULL,<0.01*,2019-05-29
9,16,NULL,NULL,<0.01*,2019-10-01
9,16,NULL,NULL,<0.01*,2020-03-31
9,16,NULL,NULL,<0.01*,2020-09-02
9,16,NULL,NULL,0.000701,2021-05-25
9,16,NULL,NULL,0.00053,2021-10-27
9,16,NULL,NULL,0.00052,2022-05-25
10,16,NULL,NULL,n/a,2020-06-17
10,16,NULL,NULL,0.00229(J),2020-09-02
10,16,NULL,NULL,0.00135,2021-05-25
10,16,NULL,NULL,0.0012,2021-10-26
10,16,NULL,NULL,0.0031,2022-05-24
11,16,NULL,NULL,0.00238(J),2016-03-02
11,16,NULL,NULL,0.00203(J),2016-04-19
11,16,NULL,NULL,<0.01,2016-06-08
11,16,NULL,NULL,<0.01,2016-08-31
11,16,NULL,NULL,<0.01,2016-10-19
11,16,NULL,NULL,<0.01,2017-01-31
11,16,NULL,NULL,n/a,2017-03-21
11,16,NULL,NULL,0.00201(J),2017-05-02
11,16,NULL,NULL,<0.01,2017-06-06
11,16,NULL,NULL,n/a,2017-09-13
11,16,NULL,NULL,0.00211(J),2018-01-22
11,16,NULL,NULL,<0.01*,2018-05-01
11,16,NULL,NULL,n/a,2018-08-29
11,16,NULL,NULL,<0.01*,2018-11-27
11,16,NULL,NULL,<0.01*,2019-05-29
11,16,NULL,NULL,<0.01*,2019-10-01
11,16,NULL,NULL,<0.01*,2020-04-01
11,16,NULL,NULL,0.00209(J),2020-09-02
11,16,NULL,NULL,0.00171,2021-05-11
11,16,NULL,NULL,0.00206,2021-10-26
11,16,NULL,NULL,0.0018,2022-05-25
12,16,NULL,NULL,<0.01*,2019-07-31
12,16,NULL,NULL,n/a,2019-07-31
12,16,NULL,NULL,<0.01*,2019-10-01
12,16,NULL,NULL,n/a,2020-05-12
12,16,NULL,NULL,<0.01*,2020-09-01
12,16,NULL,NULL,0.000106(J),2021-05-25
12,16,NULL,NULL,0.00011(J),2021-10-26
12,16,NULL,NULL,<0.0002*,2022-05-24
12,16,NULL,NULL,n/a,2022-05-24
12,16,NULL,NULL,n/a,2022-05-24
13,16,NULL,NULL,<0.01,2016-03-02
13,16,NULL,NULL,<0.01,2016-04-19
13,16,NULL,NULL,<0.01,2016-06-08
13,16,NULL,NULL,<0.01,2016-08-31
13,16,NULL,NULL,<0.01,2016-10-19
13,16,NULL,NULL,<0.01,2017-01-31
13,16,NULL,NULL,n/a,2017-03-21
13,16,NULL,NULL,<0.01,2017-05-02
13,16,NULL,NULL,<0.01,2017-06-06
13,16,NULL,NULL,n/a,2017-09-13
13,16,NULL,NULL,<0.01*,2018-01-23
13,16,NULL,NULL,<0.01*,2018-05-01
13,16,NULL,NULL,n/a,2018-08-29
13,16,NULL,NULL,<0.01*,2018-11-27
13,16,NULL,NULL,<0.01*,2019-05-29
13,16,NULL,NULL,<0.01*,2019-10-01
13,16,NULL,NULL,<0.01*,2020-03-31
13,16,NULL,NULL,<0.01*,2020-09-02
13,16,NULL,NULL,0.000136(J),2021-05-19
13,16,NULL,NULL,<0.0002*,2021-11-01
13,16,NULL,NULL,<0.0002*,2022-05-25
14,16,NULL,NULL,n/a,2020-06-16
14,16,NULL,NULL,<0.01*,2020-09-02
14,16,NULL,NULL,<0.000203*,2021-05-19
14,16,NULL,NULL,<0.0002*,2021-10-26
14,16,NULL,NULL,<0.0002*,2022-05-25
15,16,NULL,NULL,<0.01*,2019-07-31
15,16,NULL,NULL,n/a,2019-07-31
15,16,NULL,NULL,<0.01*,2019-10-02
15,16,NULL,NULL,<0.01*,2020-04-01
15,16,NULL,NULL,<0.01*,2020-09-01
15,16,NULL,NULL,0.000469,2021-05-17
15,16,NULL,NULL,0.00078,2021-10-25
15,16,NULL,NULL,0.00045,2022-05-25
16,16,NULL,NULL,n/a,2020-06-16
16,16,NULL,NULL,<0.01*,2020-09-01
16,16,NULL,NULL,0.000571,2021-05-18
16,16,NULL,NULL,0.00088,2021-10-25
16,16,NULL,NULL,0.00043,2022-05-25
17,16,NULL,NULL,<0.01*,2019-03-20
17,16,NULL,NULL,<0.01*,2019-10-01
17,16,NULL,NULL,<0.01*,2020-04-01
17,16,NULL,NULL,<0.01*,2020-09-01
17,16,NULL,NULL,0.00025,2021-05-19
17,16,NULL,NULL,0.00025,2021-10-25
17,16,NULL,NULL,0.00036,2022-05-23
18,16,NULL,NULL,<0.01*,2019-07-31
18,16,NULL,NULL,n/a,2019-07-31
18,16,NULL,NULL,<0.01*,2019-10-01
18,16,NULL,NULL,n/a,2020-05-12
18,16,NULL,NULL,<0.01*,2020-09-01
18,16,NULL,NULL,0.000124(J),2021-05-25
18,16,NULL,NULL,8E-05(J),2021-10-25
18,16,NULL,NULL,<0.0002*,2022-05-24
19,16,NULL,NULL,<0.01*,2019-01-08
19,16,NULL,NULL,<0.01*,2019-10-02
19,16,NULL,NULL,<0.01*,2020-03-30
19,16,NULL,NULL,<0.01*,2020-09-01
19,16,NULL,NULL,0.00018(J),2021-05-18
19,16,NULL,NULL,0.00013(J),2021-11-01
19,16,NULL,NULL,0.00011(J),2022-05-24
20,16,NULL,NULL,<0.01,2016-03-02
20,16,NULL,NULL,<0.01,2016-04-19
20,16,NULL,NULL,<0.01,2016-06-08
20,16,NULL,NULL,<0.01,2016-08-31
20,16,NULL,NULL,<0.01,2016-10-19
20,16,NULL,NULL,<0.01,2017-01-31
20,16,NULL,NULL,n/a,2017-03-21
20,16,NULL,NULL,<0.01,2017-05-02
20,16,NULL,NULL,<0.01,2017-06-06
20,16,NULL,NULL,n/a,2017-09-12
20,16,NULL,NULL,<0.01*,2018-01-24
20,16,NULL,NULL,<0.01*,2018-05-01
20,16,NULL,NULL,n/a,2018-08-28
20,16,NULL,NULL,<0.01*,2018-11-27
20,16,NULL,NULL,<0.01*,2019-05-29
20,16,NULL,NULL,<0.01*,2019-10-01
20,16,NULL,NULL,<0.01*,2020-03-31
20,16,NULL,NULL,<0.01*,2020-08-31
20,16,NULL,NULL,<0.000203*,2021-05-18
20,16,NULL,NULL,<0.0002*,2021-11-01
20,16,NULL,NULL,<0.0002*,2022-05-24
21,16,NULL,NULL,<0.01*,2019-07-31
21,16,NULL,NULL,n/a,2019-07-31
21,16,NULL,NULL,<0.01*,2019-10-01
21,16,NULL,NULL,<0.01*,2020-04-01
21,16,NULL,NULL,<0.01*,2020-09-01
21,16,NULL,NULL,0.000503,2021-05-19
21,16,NULL,NULL,0.00048,2021-10-26
21,16,NULL,NULL,0.00054,2022-05-23
22,16,NULL,NULL,n/a,2020-06-17
22,16,NULL,NULL,<0.01*,2020-09-01
22,16,NULL,NULL,0.00155,2021-05-19
22,16,NULL,NULL,0.00181,2021-11-01
22,16,NULL,NULL,0.00164,2022-05-24
23,16,NULL,NULL,0.00426(J),2019-07-31
23,16,NULL,NULL,n/a,2019-07-31
23,16,NULL,NULL,<0.01*,2019-10-01
23,16,NULL,NULL,n/a,2020-05-12
23,16,NULL,NULL,<0.01*,2020-09-01
23,16,NULL,NULL,0.00137,2021-05-25
23,16,NULL,NULL,0.00136,2021-10-26
23,16,NULL,NULL,0.00145,2022-05-24
24,16,NULL,NULL,<0.01*,2019-07-31
24,16,NULL,NULL,n/a,2019-07-31
24,16,NULL,NULL,<0.01*,2019-10-01
24,16,NULL,NULL,<0.01*,2020-04-01
24,16,NULL,NULL,<0.01*,2020-09-01
24,16,NULL,NULL,0.00069,2021-05-24
24,16,NULL,NULL,0.00035,2021-10-26
24,16,NULL,NULL,0.00013(J),2022-05-25
25,16,NULL,NULL,n/a,2020-06-16
25,16,NULL,NULL,<0.01*,2020-09-01
25,16,NULL,NULL,0.00147,2021-05-17
25,16,NULL,NULL,0.00124,2021-10-26
25,16,NULL,NULL,0.00142,2022-05-25
26,16,NULL,NULL,0.00399(J),2019-01-08
26,16,NULL,NULL,<0.01*,2019-10-02
26,16,NULL,NULL,<0.01*,2020-03-31
26,16,NULL,NULL,<0.01*,2020-09-02
26,16,NULL,NULL,0.000869,2021-05-25
26,16,NULL,NULL,0.00096,2021-10-26
26,16,NULL,NULL,0.00092,2022-05-24
27,16,NULL,NULL,n/a,2020-06-17
27,16,NULL,NULL,<0.01*,2020-09-02
27,16,NULL,NULL,0.000102(J),2021-05-24
27,16,NULL,NULL,0.00014(J),2021-11-02
27,16,NULL,NULL,0.0001(J),2022-05-25
28,16,NULL,NULL,n/a,2020-06-17
28,16,NULL,NULL,<0.01*,2020-09-02
28,16,NULL,NULL,9.23E-05(J),2021-05-24
28,16,NULL,NULL,<0.0002*,2021-11-02
28,16,NULL,NULL,<0.0002*,2022-05-25
29,16,NULL,NULL,<0.01,2016-03-02
29,16,NULL,NULL,<0.01,2016-04-19
29,16,NULL,NULL,<0.01,2016-06-07
29,16,NULL,NULL,<0.01,2016-08-31
29,16,NULL,NULL,<0.01,2016-10-19
29,16,NULL,NULL,<0.01,2017-01-31
29,16,NULL,NULL,n/a,2017-03-21
29,16,NULL,NULL,<0.01,2017-05-02
29,16,NULL,NULL,<0.01,2017-06-06
29,16,NULL,NULL,n/a,2017-09-12
29,16,NULL,NULL,<0.01*,2018-01-24
29,16,NULL,NULL,<0.01*,2018-05-01
29,16,NULL,NULL,n/a,2018-08-28
29,16,NULL,NULL,<0.01*,2018-11-27
29,16,NULL,NULL,<0.01*,2019-05-29
29,16,NULL,NULL,<0.01*,2019-10-01
29,16,NULL,NULL,<0.01*,2020-03-31
29,16,NULL,NULL,<0.01*,2020-09-01
29,16,NULL,NULL,<0.000203*,2021-05-18
29,16,NULL,NULL,<0.0002*,2021-11-01
29,16,NULL,NULL,<0.0002*,2022-05-25
30,16,NULL,NULL,<0.01,2016-03-01
30,16,NULL,NULL,<0.01,2016-04-19
30,16,NULL,NULL,<0.01,2016-06-07
30,16,NULL,NULL,<0.01,2016-08-30
30,16,NULL,NULL,<0.01,2016-10-19
30,16,NULL,NULL,<0.01,2017-01-31
30,16,NULL,NULL,n/a,2017-03-21
30,16,NULL,NULL,<0.01,2017-05-02
30,16,NULL,NULL,<0.01,2017-06-06
30,16,NULL,NULL,n/a,2017-09-12
30,16,NULL,NULL,<0.01*,2018-01-24
30,16,NULL,NULL,<0.01*,2018-05-01
30,16,NULL,NULL,n/a,2018-08-28
30,16,NULL,NULL,<0.01*,2018-11-27
30,16,NULL,NULL,<0.01*,2019-05-29
30,16,NULL,NULL,<0.01*,2019-10-01
30,16,NULL,NULL,<0.01*,2020-03-31
30,16,NULL,NULL,<0.01*,2020-09-01
30,16,NULL,NULL,<0.000203*,2021-05-18
30,16,NULL,NULL,<0.0002*,2021-11-01
30,16,NULL,NULL,<0.0002*,2022-05-25
31,16,NULL,NULL,<0.01,2016-03-01
31,16,NULL,NULL,<0.01,2016-04-20
31,16,NULL,NULL,<0.01,2016-06-07
31,16,NULL,NULL,<0.01,2016-08-30
31,16,NULL,NULL,<0.01,2016-10-18
31,16,NULL,NULL,<0.01,2017-01-31
31,16,NULL,NULL,n/a,2017-03-22
31,16,NULL,NULL,<0.01,2017-05-03
31,16,NULL,NULL,<0.01,2017-06-07
31,16,NULL,NULL,n/a,2017-09-14
31,16,NULL,NULL,<0.01*,2018-01-24
31,16,NULL,NULL,<0.01*,2018-05-02
31,16,NULL,NULL,n/a,2018-08-29
31,16,NULL,NULL,<0.01*,2018-11-27
31,16,NULL,NULL,<0.01*,2019-05-29
31,16,NULL,NULL,<0.01*,2019-10-01
31,16,NULL,NULL,<0.01*,2020-03-31
31,16,NULL,NULL,<0.01*,2020-09-01
31,16,NULL,NULL,0.00012(J),2021-11-02
31,16,NULL,NULL,0.00011(J),2022-05-25
32,16,NULL,NULL,<0.01*,2019-01-08
32,16,NULL,NULL,<0.01*,2019-10-02
32,16,NULL,NULL,<0.01*,2020-03-31
32,16,NULL,NULL,<0.01*,2020-09-01
32,16,NULL,NULL,8E-05(J),2021-11-02
32,16,NULL,NULL,<0.0002*,2022-05-25
33,16,NULL,NULL,<0.01,2016-03-01
33,16,NULL,NULL,<0.01,2016-04-19
33,16,NULL,NULL,<0.01,2016-06-07
33,16,NULL,NULL,<0.01,2016-08-30
33,16,NULL,NULL,<0.01,2016-10-19
33,16,NULL,NULL,<0.01,2017-01-31
33,16,NULL,NULL,n/a,2017-03-22
33,16,NULL,NULL,<0.01,2017-05-03
33,16,NULL,NULL,<0.01,2017-06-07
33,16,NULL,NULL,n/a,2017-09-14
33,16,NULL,NULL,<0.01*,2018-01-24
33,16,NULL,NULL,<0.01*,2018-05-02
33,16,NULL,NULL,n/a,2018-08-29
33,16,NULL,NULL,<0.01*,2018-11-28
33,16,NULL,NULL,<0.01*,2019-05-29
33,16,NULL,NULL,<0.01*,2019-10-01
33,16,NULL,NULL,<0.01*,2020-03-31
33,16,NULL,NULL,<0.01*,2020-09-02
33,16,NULL,NULL,0.000117(J),2021-05-17
33,16,NULL,NULL,0.00011(J),2021-11-02
